	Name	Pairwise Identity	Accession	Bit-Score	Description	E Value	BlastHitOrganism	Query	BlastHitTaxonomy	GH	Metagenome	gene_id	fasta	RPKM	scaffold	KaijuTaxonomy	Domain	Phylum	Class	Order	Family	Genus	Species	Order_mg_gh_abund	Order_mg_abund	Order_mg_cnt	custom_label	is_selected	is_selected_upd	custom_label_upd	custom_label_upd_cnt
143	WP_250095182	95.0	WP_250095182	1093.95	alpha-glucosidase [Halalkalibacter alkaliphilus]	0.0	Halalkalibacter alkaliphilus	default_ipomea_NODE_100_length_51235_cov_14.644259_30	Bacteria; Bacillota; Bacilli; Bacillales; Bacillaceae; Halalkalibacter	GH13	Ipomea	default_ipomea_NODE_100_length_51235_cov_14.644259_30	default_ipomea	7.0907	NODE_100_length_51235_cov_14.644259	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Halalkalibacter; Halalkalibacter alkaliphilus; 	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halalkalibacter	Halalkalibacter alkaliphilus	33.734939759036145	27.184466019417474	56	GH13: Bacillales	1	1	GH13: Bacillales	56
144	WP_237662539	94.8	WP_237662539	1113.6	alpha,alpha-phosphotrehalase [Sutcliffiella horikoshii]	0.0	Sutcliffiella horikoshii	default_ipomea_NODE_333_length_24316_cov_5.800569_17	Bacteria; Bacillota; Bacilli; Bacillales; Bacillaceae; Sutcliffiella	GH13	Ipomea	default_ipomea_NODE_333_length_24316_cov_5.800569_17	default_ipomea	2.5802	NODE_333_length_24316_cov_5.800569	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Sutcliffiella; Sutcliffiella horikoshii; 	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Sutcliffiella	Sutcliffiella horikoshii	33.734939759036145	27.184466019417474	56	GH13: Bacillales	1	1	GH13: Bacillales	56
145	WP_237662943	94.6	WP_237662943	2065.04	pullulanase [Sutcliffiella horikoshii]	0.0	Sutcliffiella horikoshii	default_ipomea_NODE_11194_length_3209_cov_3.911877_1	Bacteria; Bacillota; Bacilli; Bacillales; Bacillaceae; Sutcliffiella	GH13	Ipomea	default_ipomea_NODE_11194_length_3209_cov_3.911877_1	default_ipomea	2.0442	NODE_11194_length_3209_cov_3.911877	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Bacillus; unclassified Bacillus (in: firmicutes); Bacillus sp. (in: firmicutes); 	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	unclassified Bacillus	33.734939759036145	27.184466019417474	56	GH13: Bacillales	1	1	GH13: Bacillales	56
146	WP_223490058	94.6	WP_223490058	1089.72	alpha-glucosidase [Sutcliffiella horikoshii]	0.0	Sutcliffiella horikoshii	default_ipomea_NODE_9254_length_3633_cov_5.791901_2	Bacteria; Bacillota; Bacilli; Bacillales; Bacillaceae; Sutcliffiella	GH13	Ipomea	default_ipomea_NODE_9254_length_3633_cov_5.791901_2	default_ipomea	2.5863	NODE_9254_length_3633_cov_5.791901	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; 	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	unclassified Bacillaceae	unclassified Bacillaceae	33.734939759036145	27.184466019417474	56	GH13: Bacillales	1	1	GH13: Bacillales	56
147	WP_250098804	94.5	WP_250098804	1826.22	alpha-amylase family glycosyl hydrolase [Halalkalibacter alkaliphilus]	0.0	Halalkalibacter alkaliphilus	default_ipomea_NODE_134_length_41915_cov_13.757732_16	Bacteria; Bacillota; Bacilli; Bacillales; Bacillaceae; Halalkalibacter	GH13	Ipomea	default_ipomea_NODE_134_length_41915_cov_13.757732_16	default_ipomea	6.3821	NODE_134_length_41915_cov_13.757732	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Alkalihalobacillus; Alkalihalobacillus okhensis; 	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Alkalihalobacillus	Alkalihalobacillus okhensis	33.734939759036145	27.184466019417474	56	GH13: Bacillales	1	1	GH13: Bacillales	56
148	WP_066324710	94.4	WP_066324710	1117.06	MULTISPECIES: alpha-glucosidase [Metabacillus]	0.0		default_ipomea_NODE_308_length_24992_cov_10.554606_8	Bacteria; Bacillota; Bacilli; Bacillales; Bacillaceae	GH13	Ipomea	default_ipomea_NODE_308_length_24992_cov_10.554606_8	default_ipomea	5.1688	NODE_308_length_24992_cov_10.554606	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Metabacillus; 	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Metabacillus	unclassified Metabacillus	33.734939759036145	27.184466019417474	56	GH13: Bacillales	1	1	GH13: Bacillales	56
149	WP_237663423	93.9	WP_237663423	1416.75	type I pullulanase [Sutcliffiella horikoshii]	0.0	Sutcliffiella horikoshii	default_ipomea_NODE_9124_length_3668_cov_5.028404_1	Bacteria; Bacillota; Bacilli; Bacillales; Bacillaceae; Sutcliffiella	GH13	Ipomea	default_ipomea_NODE_9124_length_3668_cov_5.028404_1	default_ipomea	2.481	NODE_9124_length_3668_cov_5.028404	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Sutcliffiella; Sutcliffiella horikoshii; 	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Sutcliffiella	Sutcliffiella horikoshii	33.734939759036145	27.184466019417474	56	GH13: Bacillales	1	1	GH13: Bacillales	56
150	WP_237664010	93.6	WP_237664010	1091.26	alpha-glucosidase [Sutcliffiella horikoshii]	0.0	Sutcliffiella horikoshii	default_ipomea_NODE_1671_length_10600_cov_5.651430_2	Bacteria; Bacillota; Bacilli; Bacillales; Bacillaceae; Sutcliffiella	GH13	Ipomea	default_ipomea_NODE_1671_length_10600_cov_5.651430_2	default_ipomea	2.529	NODE_1671_length_10600_cov_5.651430	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Sutcliffiella; Sutcliffiella horikoshii; 	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Sutcliffiella	Sutcliffiella horikoshii	33.734939759036145	27.184466019417474	56	GH13: Bacillales	1	1	GH13: Bacillales	56
151	WP_237661857	93.2	WP_237661857	1093.18	alpha-glucosidase [Sutcliffiella horikoshii]	0.0	Sutcliffiella horikoshii	default_ipomea_NODE_333_length_24316_cov_5.800569_16	Bacteria; Bacillota; Bacilli; Bacillales; Bacillaceae; Sutcliffiella	GH13	Ipomea	default_ipomea_NODE_333_length_24316_cov_5.800569_16	default_ipomea	2.5802	NODE_333_length_24316_cov_5.800569	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Sutcliffiella; Sutcliffiella horikoshii; 	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Sutcliffiella	Sutcliffiella horikoshii	33.734939759036145	27.184466019417474	56	GH13: Bacillales	1	1	GH13: Bacillales	56
152	WP_273845542	92.5	WP_273845542	1075.08	alpha-glucosidase [Halalkalibacter alkalisediminis]	0.0	Halalkalibacter alkalisediminis	default_ipomea_NODE_2_length_239189_cov_23.487023_18	Bacteria; Bacillota; Bacilli; Bacillales; Bacillaceae; Halalkalibacter	GH13	Ipomea	default_ipomea_NODE_2_length_239189_cov_23.487023_18	default_ipomea	10.3508	NODE_2_length_239189_cov_23.487023	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Halalkalibacter; Halalkalibacter alkalisediminis; 	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halalkalibacter	Halalkalibacter alkalisediminis	33.734939759036145	27.184466019417474	56	GH13: Bacillales	1	1	GH13: Bacillales	56
153	WP_214715170	92.2	WP_214715170	896.345	MULTISPECIES: alpha-glucosidase [unclassified Bacillus (in: firmicutes)]	0.0	unclassified Bacillus	default_ipomea_NODE_12935_length_2912_cov_3.283245_1	Bacteria; Bacillota; Bacilli; Bacillales; Bacillaceae; Bacillus	GH13	Ipomea	default_ipomea_NODE_12935_length_2912_cov_3.283245_1	default_ipomea	1.5498	NODE_12935_length_2912_cov_3.283245	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Bacillus; unclassified Bacillus (in: firmicutes); 	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	unclassified Bacillus	33.734939759036145	27.184466019417474	56	GH13: Bacillales	1	1	GH13: Bacillales	56
154	WP_237664250	91.3	WP_237664250	997.653	alpha-amylase [Sutcliffiella horikoshii]	0.0	Sutcliffiella horikoshii	default_ipomea_NODE_3528_length_6881_cov_5.329512_5	Bacteria; Bacillota; Bacilli; Bacillales; Bacillaceae; Sutcliffiella	GH13	Ipomea	default_ipomea_NODE_3528_length_6881_cov_5.329512_5	default_ipomea	2.387	NODE_3528_length_6881_cov_5.329512	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Sutcliffiella; Sutcliffiella horikoshii; 	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Sutcliffiella	Sutcliffiella horikoshii	33.734939759036145	27.184466019417474	56	GH13: Bacillales	1	1	GH13: Bacillales	56
155	WP_224137975	91.3	WP_224137975	1080.47	alpha,alpha-phosphotrehalase [Metabacillus rhizolycopersici]	0.0	Metabacillus rhizolycopersici	default_ipomea_NODE_653_length_17208_cov_8.943027_8	Bacteria; Bacillota; Bacilli; Bacillales; Bacillaceae; Metabacillus	GH13	Ipomea	default_ipomea_NODE_653_length_17208_cov_8.943027_8	default_ipomea	4.4872	NODE_653_length_17208_cov_8.943027	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Metabacillus; 	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Metabacillus	unclassified Metabacillus	33.734939759036145	27.184466019417474	56	GH13: Bacillales	1	1	GH13: Bacillales	56
156	WP_047971376	90.9	WP_047971376	1214.13	1,4-alpha-glucan branching enzyme [Bacillus sp. LL01]	0.0	Bacillus sp.	default_ipomea_NODE_6208_length_4743_cov_5.766395_3	Bacteria; Bacillota; Bacilli; Bacillales; Bacillaceae; Bacillus	GH13	Ipomea	default_ipomea_NODE_6208_length_4743_cov_5.766395_3	default_ipomea	2.5894	NODE_6208_length_4743_cov_5.766395	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Sutcliffiella; Sutcliffiella horikoshii; 	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Sutcliffiella	Sutcliffiella horikoshii	33.734939759036145	27.184466019417474	56	GH13: Bacillales	1	1	GH13: Bacillales	56
157	WP_226680998	90.1	WP_226680998	1079.32	alpha,alpha-phosphotrehalase [Sutcliffiella horikoshii]	0.0	Sutcliffiella horikoshii	default_ipomea_NODE_4289_length_6055_cov_6.022750_4	Bacteria; Bacillota; Bacilli; Bacillales; Bacillaceae; Sutcliffiella	GH13	Ipomea	default_ipomea_NODE_4289_length_6055_cov_6.022750_4	default_ipomea	2.6108	NODE_4289_length_6055_cov_6.022750	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Sutcliffiella; Sutcliffiella horikoshii; 	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Sutcliffiella	Sutcliffiella horikoshii	33.734939759036145	27.184466019417474	56	GH13: Bacillales	1	1	GH13: Bacillales	56
158	WP_113805912	90.0	WP_113805912	1058.13	alpha-glucosidase [Bacillus taeanensis]	0.0	Bacillus taeanensis	default_ipomea_NODE_100_length_51235_cov_14.644259_2	Bacteria; Bacillota; Bacilli; Bacillales; Bacillaceae; Bacillus	GH13	Ipomea	default_ipomea_NODE_100_length_51235_cov_14.644259_2	default_ipomea	7.0907	NODE_100_length_51235_cov_14.644259	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Halalkalibacter; Halalkalibacter alkaliphilus; 	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halalkalibacter	Halalkalibacter alkaliphilus	33.734939759036145	27.184466019417474	56	GH13: Bacillales	1	1	GH13: Bacillales	56
159	WP_066326284	89.9	WP_066326284	1244.57	MULTISPECIES: 1,4-alpha-glucan branching enzyme [Metabacillus]	0.0		default_ipomea_NODE_385_length_22569_cov_9.251112_17	Bacteria; Bacillota; Bacilli; Bacillales; Bacillaceae	GH13	Ipomea	default_ipomea_NODE_385_length_22569_cov_9.251112_17	default_ipomea	4.3884	NODE_385_length_22569_cov_9.251112	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; 	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	unclassified Bacillaceae	unclassified Bacillaceae	33.734939759036145	27.184466019417474	56	GH13: Bacillales	1	1	GH13: Bacillales	56
160	WP_066324710	89.1	WP_066324710	1060.44	MULTISPECIES: alpha-glucosidase [Metabacillus]	0.0		default_ipomea_NODE_15_length_136576_cov_25.306097_9	Bacteria; Bacillota; Bacilli; Bacillales; Bacillaceae	GH13	Ipomea	default_ipomea_NODE_15_length_136576_cov_25.306097_9	default_ipomea	11.0582	NODE_15_length_136576_cov_25.306097	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Halalkalibacter; Halalkalibacter krulwichiae; 	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halalkalibacter	Halalkalibacter krulwichiae	33.734939759036145	27.184466019417474	56	GH13: Bacillales	1	1	GH13: Bacillales	56
161	WP_185653083	88.8	WP_185653083	1015.76	alpha-glucosidase [Metabacillus sp. KUDC1714]	0.0	Metabacillus sp.	default_ipomea_NODE_71_length_64257_cov_8.675055_47	Bacteria; Bacillota; Bacilli; Bacillales; Bacillaceae; Metabacillus	GH13	Ipomea	default_ipomea_NODE_71_length_64257_cov_8.675055_47	default_ipomea	4.1162	NODE_71_length_64257_cov_8.675055	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Metabacillus; Metabacillus sediminilitoris; 	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Metabacillus	Metabacillus sediminilitoris	33.734939759036145	27.184466019417474	56	GH13: Bacillales	1	1	GH13: Bacillales	56
162	WP_047971376	88.8	WP_047971376	1189.48	1,4-alpha-glucan branching enzyme [Bacillus sp. LL01]	0.0	Bacillus sp.	default_ipomea_NODE_1138_length_13155_cov_5.952286_13	Bacteria; Bacillota; Bacilli; Bacillales; Bacillaceae; Bacillus	GH13	Ipomea	default_ipomea_NODE_1138_length_13155_cov_5.952286_13	default_ipomea	2.7558	NODE_1138_length_13155_cov_5.952286	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Sutcliffiella; Sutcliffiella horikoshii; 	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Sutcliffiella	Sutcliffiella horikoshii	33.734939759036145	27.184466019417474	56	GH13: Bacillales	1	1	GH13: Bacillales	56
163	WP_066324900	88.6	WP_066324900	1031.94	MULTISPECIES: alpha-glucosidase [Metabacillus]	0.0		default_ipomea_NODE_315_length_24895_cov_8.891127_12	Bacteria; Bacillota; Bacilli; Bacillales; Bacillaceae	GH13	Ipomea	default_ipomea_NODE_315_length_24895_cov_8.891127_12	default_ipomea	4.3162	NODE_315_length_24895_cov_8.891127	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Bacillus; unclassified Bacillus (in: firmicutes); Bacillus sp. SA1-12; 	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	unclassified Bacillus	33.734939759036145	27.184466019417474	56	GH13: Bacillales	1	1	GH13: Bacillales	56
164	WP_047971118	87.6	WP_047971118	1068.53	alpha-glycosidase [Bacillus sp. LL01]	0.0	Bacillus sp.	default_ipomea_NODE_2540_length_8322_cov_7.488781_7	Bacteria; Bacillota; Bacilli; Bacillales; Bacillaceae; Bacillus	GH13	Ipomea	default_ipomea_NODE_2540_length_8322_cov_7.488781_7	default_ipomea	3.5205	NODE_2540_length_8322_cov_7.488781	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Bacillus; unclassified Bacillus (in: firmicutes); Bacillus sp. LL01; 	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	unclassified Bacillus	33.734939759036145	27.184466019417474	56	GH13: Bacillales	1	1	GH13: Bacillales	56
165	WP_214715159	86.7	WP_214715159	1558.12	alpha-amylase family glycosyl hydrolase [Bacillus sp. ISL-77]	0.0	Bacillus sp.	default_ipomea_NODE_15619_length_2572_cov_3.760721_1	Bacteria; Bacillota; Bacilli; Bacillales; Bacillaceae; Bacillus	GH13	Ipomea	default_ipomea_NODE_15619_length_2572_cov_3.760721_1	default_ipomea	1.9944	NODE_15619_length_2572_cov_3.760721	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Bacillus; unclassified Bacillus (in: firmicutes); 	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	unclassified Bacillus	33.734939759036145	27.184466019417474	56	GH13: Bacillales	1	1	GH13: Bacillales	56
166	WP_113804078	86.4	WP_113804078	1190.64	1,4-alpha-glucan branching protein GlgB [Bacillus taeanensis]	0.0	Bacillus taeanensis	default_ipomea_NODE_554_length_18572_cov_17.571722_5	Bacteria; Bacillota; Bacilli; Bacillales; Bacillaceae; Bacillus	GH13	Ipomea	default_ipomea_NODE_554_length_18572_cov_17.571722_5	default_ipomea	8.6711	NODE_554_length_18572_cov_17.571722	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus taeanensis; 	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus taeanensis	33.734939759036145	27.184466019417474	56	GH13: Bacillales	1	1	GH13: Bacillales	56
167	WP_250096630	86.0	WP_250096630	1018.45	alpha,alpha-phosphotrehalase [Halalkalibacter alkaliphilus]	0.0	Halalkalibacter alkaliphilus	default_ipomea_NODE_15_length_136576_cov_25.306097_73	Bacteria; Bacillota; Bacilli; Bacillales; Bacillaceae; Halalkalibacter	GH13	Ipomea	default_ipomea_NODE_15_length_136576_cov_25.306097_73	default_ipomea	11.0582	NODE_15_length_136576_cov_25.306097	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Halalkalibacter; Halalkalibacter krulwichiae; 	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halalkalibacter	Halalkalibacter krulwichiae	33.734939759036145	27.184466019417474	56	GH13: Bacillales	1	1	GH13: Bacillales	56
168	WP_207978550	84.8	WP_207978550	1055.43	alpha-glycosidase [Metabacillus bambusae]	0.0	Metabacillus bambusae	default_ipomea_NODE_247_length_28224_cov_8.651437_21	Bacteria; Bacillota; Bacilli; Bacillales; Bacillaceae; Metabacillus	GH13	Ipomea	default_ipomea_NODE_247_length_28224_cov_8.651437_21	default_ipomea	4.1985	NODE_247_length_28224_cov_8.651437	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Metabacillus; Metabacillus bambusae; 	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Metabacillus	Metabacillus bambusae	33.734939759036145	27.184466019417474	56	GH13: Bacillales	1	1	GH13: Bacillales	56
169	WP_191779467	84.2	WP_191779467	1043.49	alpha-glycosidase [Bacillus sp. PS06]	0.0	Bacillus sp.	default_ipomea_NODE_179_length_36118_cov_26.647346_9	Bacteria; Bacillota; Bacilli; Bacillales; Bacillaceae; Bacillus	GH13	Ipomea	default_ipomea_NODE_179_length_36118_cov_26.647346_9	default_ipomea	11.5497	NODE_179_length_36118_cov_26.647346	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Halalkalibacter; Halalkalibacter alkalisediminis; 	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halalkalibacter	Halalkalibacter alkalisediminis	33.734939759036145	27.184466019417474	56	GH13: Bacillales	1	1	GH13: Bacillales	56
170	WP_251435735	83.9	WP_251435735	2920.95	pullulanase [Sutcliffiella horikoshii]	0.0	Sutcliffiella horikoshii	default_ipomea_NODE_1187_length_12919_cov_5.110575_1	Bacteria; Bacillota; Bacilli; Bacillales; Bacillaceae; Sutcliffiella	GH13	Ipomea	default_ipomea_NODE_1187_length_12919_cov_5.110575_1	default_ipomea	2.306	NODE_1187_length_12919_cov_5.110575	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus tianshenii; 	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus tianshenii	33.734939759036145	27.184466019417474	56	GH13: Bacillales	1	1	GH13: Bacillales	56
171	WP_273839537	83.4	WP_273839537	961.059	alpha-glucosidase [Halalkalibacter alkalisediminis]	0.0	Halalkalibacter alkalisediminis	default_ipomea_NODE_2_length_239189_cov_23.487023_77	Bacteria; Bacillota; Bacilli; Bacillales; Bacillaceae; Halalkalibacter	GH13	Ipomea	default_ipomea_NODE_2_length_239189_cov_23.487023_77	default_ipomea	10.3508	NODE_2_length_239189_cov_23.487023	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Halalkalibacter; Halalkalibacter alkalisediminis; 	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halalkalibacter	Halalkalibacter alkalisediminis	33.734939759036145	27.184466019417474	56	GH13: Bacillales	1	1	GH13: Bacillales	56
172	WP_251429017	83.3	WP_251429017	914.835	alpha-amylase family glycosyl hydrolase [Sutcliffiella horikoshii]	0.0	Sutcliffiella horikoshii	default_ipomea_NODE_4754_length_5635_cov_6.695394_2	Bacteria; Bacillota; Bacilli; Bacillales; Bacillaceae; Sutcliffiella	GH13	Ipomea	default_ipomea_NODE_4754_length_5635_cov_6.695394_2	default_ipomea	2.941	NODE_4754_length_5635_cov_6.695394	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Sutcliffiella; Sutcliffiella horikoshii; 	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Sutcliffiella	Sutcliffiella horikoshii	33.734939759036145	27.184466019417474	56	GH13: Bacillales	1	1	GH13: Bacillales	56
173	WP_035663417	82.4	WP_035663417	977.622	alpha-glucosidase [Halalkalibacter akibai]	0.0	Halalkalibacter akibai	default_ipomea_NODE_11_length_161604_cov_23.899206_139	Bacteria; Bacillota; Bacilli; Bacillales; Bacillaceae; Halalkalibacter	GH13	Ipomea	default_ipomea_NODE_11_length_161604_cov_23.899206_139	default_ipomea	10.4938	NODE_11_length_161604_cov_23.899206	cellular organisms; Bacteria; Terrabacteria group; Bacillota; Bacilli; Bacillales; Bacillaceae; Halalkalibacter; Halalkalibacter krulwichiae; 	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Halalkalibacter	Halalkalibacter krulwichiae	33.734939759036145	27.184466019417474	56	GH13: Bacillales	1	1	GH13: Bacillales	56
